,date,City,fips,cases,deaths,Latitude,Longitude
416,2020-03-10,Iowa,19,13,0,41.9383166,-93.389798
417,2020-03-10,Kansas,20,1,0,38.4987789,-98.32007790000002
418,2020-03-10,Kentucky,21,7,0,37.8222935,-85.76823990000001
419,2020-03-10,Louisiana,22,6,0,30.9733766,-91.42990970000001
420,2020-03-10,Maryland,24,9,0,38.806352399999994,-77.2684162
421,2020-03-10,Massachusetts,25,92,0,42.062939799999995,-71.718067
422,2020-03-10,Michigan,26,2,0,44.9435598,-86.41580490000001
423,2020-03-10,Minnesota,27,3,0,46.4418595,-93.3655146
424,2020-03-10,Missouri,29,1,0,38.3046615,-92.437099
425,2020-03-10,Nebraska,31,17,0,41.5008195,-99.680902
426,2020-03-10,Nevada,32,4,0,38.502032,-117.0230604
427,2020-03-10,New Hampshire,33,5,0,44.00123060000001,-71.57992309999999
428,2020-03-10,New Jersey,34,15,1,40.1430058,-74.7311156
429,2020-03-10,New York,36,173,0,40.7056258,-73.97968
430,2020-03-10,North Carolina,37,7,0,35.2145629,-79.8912675
431,2020-03-10,Ohio,39,3,0,40.1903624,-82.6692525
432,2020-03-10,Oklahoma,40,2,0,35.309765399999996,-98.71655849999999
433,2020-03-10,Oregon,41,14,0,44.1419049,-120.5380993
434,2020-03-10,Pennsylvania,42,12,0,40.99459279999999,-77.6046984
435,2020-03-10,Rhode Island,44,5,0,41.5827282,-71.5064508
436,2020-03-10,South Carolina,45,9,0,33.62505,-80.9470381
437,2020-03-10,South Dakota,46,5,1,44.2126995,-100.24716409999999
438,2020-03-10,Tennessee,47,7,0,35.830521000000005,-85.97859890000001
439,2020-03-10,Texas,48,31,0,31.1693363,-100.0768425
440,2020-03-10,Utah,49,4,0,39.4997605,-111.547028
441,2020-03-10,Vermont,50,1,0,43.8717545,-72.4477828
442,2020-03-10,Virginia,51,8,0,38.0033855,-79.4587861
443,2020-03-10,Wisconsin,55,3,0,44.7862968,-89.82670490000001
444,2020-03-11,Arizona,4,9,0,34.1682185,-111.930907
445,2020-03-11,Arkansas,5,1,0,34.7519275,-92.13137840000002
446,2020-03-11,California,6,202,4,37.2718745,-119.2704153
447,2020-03-11,Colorado,8,34,0,38.9979339,-105.55056699999999
448,2020-03-11,Connecticut,9,3,0,41.518783500000005,-72.75750699999999
449,2020-03-11,Delaware,10,1,0,39.145251,-75.41892059999999
450,2020-03-11,District of Columbia,11,10,0,38.899348700000004,-77.0145666
451,2020-03-11,Florida,12,26,2,27.9757279,-83.8330166
452,2020-03-11,Georgia,13,31,0,32.6781248,-83.22297569999999
453,2020-03-11,Hawaii,15,2,0,20.46,-157.505
454,2020-03-11,Illinois,17,25,0,39.739318,-89.504139
455,2020-03-11,Indiana,18,11,0,39.7662195,-86.441277
456,2020-03-11,Iowa,19,14,0,41.9383166,-93.389798
457,2020-03-11,Kansas,20,1,0,38.4987789,-98.32007790000002
458,2020-03-11,Kentucky,21,7,0,37.8222935,-85.76823990000001
459,2020-03-11,Louisiana,22,13,0,30.9733766,-91.42990970000001
460,2020-03-11,Maryland,24,13,0,38.806352399999994,-77.2684162
461,2020-03-11,Massachusetts,25,95,0,42.062939799999995,-71.718067
462,2020-03-11,Michigan,26,2,0,44.9435598,-86.41580490000001
463,2020-03-11,Minnesota,27,5,0,46.4418595,-93.3655146
464,2020-03-11,Mississippi,28,1,0,32.5851062,-89.8772196
465,2020-03-11,Missouri,29,1,0,38.3046615,-92.437099
466,2020-03-11,Nebraska,31,23,0,41.5008195,-99.680902
467,2020-03-11,Nevada,32,7,0,38.502032,-117.0230604
468,2020-03-11,New Hampshire,33,5,0,44.00123060000001,-71.57992309999999
469,2020-03-11,New Jersey,34,23,1,40.1430058,-74.7311156
470,2020-03-11,New Mexico,35,4,0,34.1662325,-106.02606850000001
471,2020-03-11,New York,36,217,0,40.7056258,-73.97968
472,2020-03-11,North Carolina,37,8,0,35.2145629,-79.8912675
473,2020-03-11,North Dakota,38,1,0,47.467881899999995,-100.3022655
474,2020-03-11,Ohio,39,4,0,40.1903624,-82.6692525
475,2020-03-11,Oklahoma,40,2,0,35.309765399999996,-98.71655849999999
476,2020-03-11,Oregon,41,20,0,44.1419049,-120.5380993
477,2020-03-11,Pennsylvania,42,16,0,40.99459279999999,-77.6046984
478,2020-03-11,Rhode Island,44,5,0,41.5827282,-71.5064508
479,2020-03-11,South Carolina,45,10,0,33.62505,-80.9470381
480,2020-03-11,South Dakota,46,8,1,44.2126995,-100.24716409999999
481,2020-03-11,Tennessee,47,8,0,35.830521000000005,-85.97859890000001
482,2020-03-11,Texas,48,33,0,31.1693363,-100.0768425
483,2020-03-11,Utah,49,5,0,39.4997605,-111.547028
484,2020-03-11,Vermont,50,2,0,43.8717545,-72.4477828
485,2020-03-11,Virginia,51,10,0,38.0033855,-79.4587861
486,2020-03-11,Wisconsin,55,6,0,44.7862968,-89.82670490000001
487,2020-03-11,Wyoming,56,1,0,43.000325,-107.5545669
488,2020-03-12,Alaska,2,1,0,61.3025006,-158.7750198
489,2020-03-12,Arizona,4,9,0,34.1682185,-111.930907
490,2020-03-12,Arkansas,5,6,0,34.7519275,-92.13137840000002
491,2020-03-12,California,6,252,4,37.2718745,-119.2704153
492,2020-03-12,Colorado,8,49,1,38.9979339,-105.55056699999999
493,2020-03-12,Connecticut,9,6,0,41.518783500000005,-72.75750699999999
494,2020-03-12,Delaware,10,4,0,39.145251,-75.41892059999999
495,2020-03-12,District of Columbia,11,10,0,38.899348700000004,-77.0145666
496,2020-03-12,Florida,12,46,2,27.9757279,-83.8330166
497,2020-03-12,Georgia,13,31,1,32.6781248,-83.22297569999999
498,2020-03-12,Hawaii,15,2,0,20.46,-157.505
499,2020-03-12,Illinois,17,32,0,39.739318,-89.504139
500,2020-03-12,Indiana,18,12,0,39.7662195,-86.441277
501,2020-03-12,Iowa,19,16,0,41.9383166,-93.389798
502,2020-03-12,Kansas,20,5,1,38.4987789,-98.32007790000002
503,2020-03-12,Kentucky,21,11,0,37.8222935,-85.76823990000001
504,2020-03-12,Louisiana,22,14,0,30.9733766,-91.42990970000001
505,2020-03-12,Maine,23,1,0,45.2185133,-69.0148656
506,2020-03-12,Maryland,24,13,0,38.806352399999994,-77.2684162
507,2020-03-12,Massachusetts,25,108,0,42.062939799999995,-71.718067
508,2020-03-12,Michigan,26,12,0,44.9435598,-86.41580490000001
509,2020-03-12,Minnesota,27,9,0,46.4418595,-93.3655146
510,2020-03-12,Mississippi,28,1,0,32.5851062,-89.8772196
511,2020-03-12,Missouri,29,2,0,38.3046615,-92.437099
512,2020-03-12,Nebraska,31,24,0,41.5008195,-99.680902
513,2020-03-12,Nevada,32,11,0,38.502032,-117.0230604
514,2020-03-12,New Hampshire,33,6,0,44.00123060000001,-71.57992309999999
515,2020-03-12,New Jersey,34,29,1,40.1430058,-74.7311156
516,2020-03-12,New Mexico,35,6,0,34.1662325,-106.02606850000001
517,2020-03-12,New York,36,326,0,40.7056258,-73.97968
518,2020-03-12,North Carolina,37,16,0,35.2145629,-79.8912675
519,2020-03-12,North Dakota,38,1,0,47.467881899999995,-100.3022655
520,2020-03-12,Ohio,39,5,0,40.1903624,-82.6692525
521,2020-03-12,Oklahoma,40,2,0,35.309765399999996,-98.71655849999999
522,2020-03-12,Oregon,41,30,0,44.1419049,-120.5380993
523,2020-03-12,Pennsylvania,42,22,0,40.99459279999999,-77.6046984
524,2020-03-12,Rhode Island,44,5,0,41.5827282,-71.5064508
525,2020-03-12,South Carolina,45,12,0,33.62505,-80.9470381
526,2020-03-12,South Dakota,46,8,1,44.2126995,-100.24716409999999
527,2020-03-12,Tennessee,47,18,0,35.830521000000005,-85.97859890000001
528,2020-03-12,Texas,48,41,0,31.1693363,-100.0768425
529,2020-03-12,Utah,49,7,0,39.4997605,-111.547028
530,2020-03-12,Vermont,50,2,0,43.8717545,-72.4477828
531,2020-03-12,Virginia,51,17,0,38.0033855,-79.4587861
532,2020-03-12,Wisconsin,55,8,0,44.7862968,-89.82670490000001
533,2020-03-12,Wyoming,56,1,0,43.000325,-107.5545669
534,2020-03-13,Alabama,1,6,0,32.601011199999995,-86.6807365
535,2020-03-13,Alaska,2,1,0,61.3025006,-158.7750198
536,2020-03-13,Arizona,4,9,0,34.1682185,-111.930907
537,2020-03-13,Arkansas,5,7,0,34.7519275,-92.13137840000002
538,2020-03-13,California,6,320,5,37.2718745,-119.2704153
539,2020-03-13,Colorado,8,78,2,38.9979339,-105.55056699999999
540,2020-03-13,Connecticut,9,11,0,41.518783500000005,-72.75750699999999
541,2020-03-13,Delaware,10,4,0,39.145251,-75.41892059999999
542,2020-03-13,District of Columbia,11,10,0,38.899348700000004,-77.0145666
543,2020-03-13,Florida,12,70,2,27.9757279,-83.8330166
544,2020-03-13,Georgia,13,41,1,32.6781248,-83.22297569999999
545,2020-03-13,Hawaii,15,2,0,20.46,-157.505
546,2020-03-13,Idaho,16,1,0,45.4945756,-114.1424303
547,2020-03-13,Illinois,17,46,0,39.739318,-89.504139
548,2020-03-13,Indiana,18,12,0,39.7662195,-86.441277
549,2020-03-13,Iowa,19,17,0,41.9383166,-93.389798
550,2020-03-13,Kansas,20,6,1,38.4987789,-98.32007790000002
551,2020-03-13,Kentucky,21,11,0,37.8222935,-85.76823990000001
552,2020-03-13,Louisiana,22,36,0,30.9733766,-91.42990970000001
553,2020-03-13,Maine,23,2,0,45.2185133,-69.0148656
554,2020-03-13,Maryland,24,18,0,38.806352399999994,-77.2684162
555,2020-03-13,Massachusetts,25,123,0,42.062939799999995,-71.718067
556,2020-03-13,Michigan,26,25,0,44.9435598,-86.41580490000001
557,2020-03-13,Minnesota,27,14,0,46.4418595,-93.3655146
558,2020-03-13,Mississippi,28,6,0,32.5851062,-89.8772196
559,2020-03-13,Missouri,29,4,0,38.3046615,-92.437099
560,2020-03-13,Montana,30,4,0,46.6797995,-110.04478300000001
561,2020-03-13,Nebraska,31,27,0,41.5008195,-99.680902
562,2020-03-13,Nevada,32,19,0,38.502032,-117.0230604
563,2020-03-13,New Hampshire,33,7,0,44.00123060000001,-71.57992309999999
564,2020-03-13,New Jersey,34,50,1,40.1430058,-74.7311156
565,2020-03-13,New Mexico,35,10,0,34.1662325,-106.02606850000001
566,2020-03-13,New York,36,421,0,40.7056258,-73.97968
567,2020-03-13,North Carolina,37,18,0,35.2145629,-79.8912675
568,2020-03-13,North Dakota,38,1,0,47.467881899999995,-100.3022655
569,2020-03-13,Ohio,39,13,0,40.1903624,-82.6692525
570,2020-03-13,Oklahoma,40,3,0,35.309765399999996,-98.71655849999999
571,2020-03-13,Oregon,41,30,0,44.1419049,-120.5380993
572,2020-03-13,Pennsylvania,42,41,0,40.99459279999999,-77.6046984
573,2020-03-13,Puerto Rico,72,3,0,,
574,2020-03-13,Rhode Island,44,20,0,41.5827282,-71.5064508
575,2020-03-13,South Carolina,45,13,0,33.62505,-80.9470381
576,2020-03-13,South Dakota,46,9,1,44.2126995,-100.24716409999999
577,2020-03-13,Tennessee,47,26,0,35.830521000000005,-85.97859890000001
578,2020-03-13,Texas,48,58,0,31.1693363,-100.0768425
579,2020-03-13,Utah,49,7,0,39.4997605,-111.547028
580,2020-03-13,Vermont,50,2,0,43.8717545,-72.4477828
581,2020-03-13,Virginia,51,30,0,38.0033855,-79.4587861
582,2020-03-13,Wisconsin,55,19,0,44.7862968,-89.82670490000001
583,2020-03-13,Wyoming,56,2,0,43.000325,-107.5545669
584,2020-03-14,Alabama,1,12,0,32.601011199999995,-86.6807365
585,2020-03-14,Alaska,2,1,0,61.3025006,-158.7750198
586,2020-03-14,Arizona,4,12,0,34.1682185,-111.930907
587,2020-03-14,Arkansas,5,9,0,34.7519275,-92.13137840000002
588,2020-03-14,California,6,381,5,37.2718745,-119.2704153
589,2020-03-14,Colorado,8,103,2,38.9979339,-105.55056699999999
590,2020-03-14,Connecticut,9,20,0,41.518783500000005,-72.75750699999999
591,2020-03-14,Delaware,10,4,0,39.145251,-75.41892059999999
592,2020-03-14,District of Columbia,11,16,0,38.899348700000004,-77.0145666
593,2020-03-14,Florida,12,70,3,27.9757279,-83.8330166
594,2020-03-14,Georgia,13,65,1,32.6781248,-83.22297569999999
595,2020-03-14,Hawaii,15,4,0,20.46,-157.505
596,2020-03-14,Idaho,16,5,0,45.4945756,-114.1424303
597,2020-03-14,Illinois,17,66,0,39.739318,-89.504139
598,2020-03-14,Indiana,18,15,0,39.7662195,-86.441277
599,2020-03-14,Iowa,19,18,0,41.9383166,-93.389798
600,2020-03-14,Kansas,20,8,1,38.4987789,-98.32007790000002
601,2020-03-14,Kentucky,21,18,0,37.8222935,-85.76823990000001
602,2020-03-14,Louisiana,22,77,1,30.9733766,-91.42990970000001
603,2020-03-14,Maine,23,3,0,45.2185133,-69.0148656
604,2020-03-14,Maryland,24,27,0,38.806352399999994,-77.2684162
605,2020-03-14,Massachusetts,25,138,0,42.062939799999995,-71.718067
606,2020-03-14,Michigan,26,33,0,44.9435598,-86.41580490000001
607,2020-03-14,Minnesota,27,21,0,46.4418595,-93.3655146
608,2020-03-14,Mississippi,28,6,0,32.5851062,-89.8772196
609,2020-03-14,Missouri,29,5,0,38.3046615,-92.437099
610,2020-03-14,Montana,30,6,0,46.6797995,-110.04478300000001
611,2020-03-14,Nebraska,31,29,0,41.5008195,-99.680902
612,2020-03-14,Nevada,32,21,0,38.502032,-117.0230604
613,2020-03-14,New Hampshire,33,7,0,44.00123060000001,-71.57992309999999
614,2020-03-14,New Jersey,34,75,2,40.1430058,-74.7311156
615,2020-03-14,New Mexico,35,13,0,34.1662325,-106.02606850000001
616,2020-03-14,New York,36,610,2,40.7056258,-73.97968
617,2020-03-14,North Carolina,37,25,0,35.2145629,-79.8912675
618,2020-03-14,North Dakota,38,1,0,47.467881899999995,-100.3022655
619,2020-03-14,Ohio,39,26,0,40.1903624,-82.6692525
620,2020-03-14,Oklahoma,40,4,0,35.309765399999996,-98.71655849999999
621,2020-03-14,Oregon,41,36,1,44.1419049,-120.5380993
622,2020-03-14,Pennsylvania,42,47,0,40.99459279999999,-77.6046984
623,2020-03-14,Puerto Rico,72,4,0,,
624,2020-03-14,Rhode Island,44,20,0,41.5827282,-71.5064508
625,2020-03-14,South Carolina,45,19,0,33.62505,-80.9470381
626,2020-03-14,South Dakota,46,9,1,44.2126995,-100.24716409999999
627,2020-03-14,Tennessee,47,32,0,35.830521000000005,-85.97859890000001
628,2020-03-14,Texas,48,69,0,31.1693363,-100.0768425
629,2020-03-14,Utah,49,21,0,39.4997605,-111.547028
630,2020-03-14,Vermont,50,5,0,43.8717545,-72.4477828
631,2020-03-14,Virgin Islands,78,1,0,,
632,2020-03-14,Virginia,51,42,1,38.0033855,-79.4587861
633,2020-03-14,Wisconsin,55,27,0,44.7862968,-89.82670490000001
634,2020-03-14,Wyoming,56,3,0,43.000325,-107.5545669
635,2020-03-15,Alabama,1,23,0,32.601011199999995,-86.6807365
636,2020-03-15,Alaska,2,1,0,61.3025006,-158.7750198
637,2020-03-15,Arizona,4,13,0,34.1682185,-111.930907
638,2020-03-15,Arkansas,5,16,0,34.7519275,-92.13137840000002
639,2020-03-15,California,6,478,6,37.2718745,-119.2704153
640,2020-03-15,Colorado,8,136,2,38.9979339,-105.55056699999999
641,2020-03-15,Connecticut,9,26,0,41.518783500000005,-72.75750699999999
642,2020-03-15,Delaware,10,7,0,39.145251,-75.41892059999999
643,2020-03-15,District of Columbia,11,17,0,38.899348700000004,-77.0145666
644,2020-03-15,Florida,12,109,3,27.9757279,-83.8330166
645,2020-03-15,Georgia,13,97,1,32.6781248,-83.22297569999999
646,2020-03-15,Guam,66,3,0,,
647,2020-03-15,Hawaii,15,7,0,20.46,-157.505
648,2020-03-15,Idaho,16,5,0,45.4945756,-114.1424303
649,2020-03-15,Illinois,17,94,0,39.739318,-89.504139
650,2020-03-15,Indiana,18,19,0,39.7662195,-86.441277
651,2020-03-15,Iowa,19,22,0,41.9383166,-93.389798
652,2020-03-15,Kansas,20,9,1,38.4987789,-98.32007790000002
653,2020-03-15,Kentucky,21,21,0,37.8222935,-85.76823990000001
654,2020-03-15,Louisiana,22,103,2,30.9733766,-91.42990970000001
655,2020-03-15,Maine,23,12,0,45.2185133,-69.0148656
656,2020-03-15,Maryland,24,32,0,38.806352399999994,-77.2684162
657,2020-03-15,Massachusetts,25,164,0,42.062939799999995,-71.718067
658,2020-03-15,Michigan,26,53,0,44.9435598,-86.41580490000001
659,2020-03-15,Minnesota,27,35,0,46.4418595,-93.3655146
660,2020-03-15,Mississippi,28,10,0,32.5851062,-89.8772196
661,2020-03-15,Missouri,29,5,0,38.3046615,-92.437099
662,2020-03-15,Montana,30,6,0,46.6797995,-110.04478300000001
663,2020-03-15,Nebraska,31,31,0,41.5008195,-99.680902
664,2020-03-15,Nevada,32,26,0,38.502032,-117.0230604
665,2020-03-15,New Hampshire,33,13,0,44.00123060000001,-71.57992309999999
666,2020-03-15,New Jersey,34,98,2,40.1430058,-74.7311156
667,2020-03-15,New Mexico,35,17,0,34.1662325,-106.02606850000001
668,2020-03-15,New York,36,732,6,40.7056258,-73.97968
669,2020-03-15,North Carolina,37,32,0,35.2145629,-79.8912675
670,2020-03-15,North Dakota,38,1,0,47.467881899999995,-100.3022655
671,2020-03-15,Ohio,39,37,0,40.1903624,-82.6692525
672,2020-03-15,Oklahoma,40,8,0,35.309765399999996,-98.71655849999999
673,2020-03-15,Oregon,41,39,1,44.1419049,-120.5380993
674,2020-03-15,Pennsylvania,42,68,0,40.99459279999999,-77.6046984
675,2020-03-15,Puerto Rico,72,5,0,,
676,2020-03-15,Rhode Island,44,20,0,41.5827282,-71.5064508
677,2020-03-15,South Carolina,45,28,0,33.62505,-80.9470381
678,2020-03-15,South Dakota,46,9,1,44.2126995,-100.24716409999999
679,2020-03-15,Tennessee,47,39,0,35.830521000000005,-85.97859890000001
680,2020-03-15,Texas,48,80,0,31.1693363,-100.0768425
681,2020-03-15,Utah,49,29,0,39.4997605,-111.547028
682,2020-03-15,Vermont,50,8,0,43.8717545,-72.4477828
683,2020-03-15,Virgin Islands,78,1,0,,
684,2020-03-15,Virginia,51,45,1,38.0033855,-79.4587861
685,2020-03-15,Wisconsin,55,33,0,44.7862968,-89.82670490000001
686,2020-03-15,Wyoming,56,3,0,43.000325,-107.5545669
687,2020-03-16,Alabama,1,29,0,32.601011199999995,-86.6807365
688,2020-03-16,Alaska,2,3,0,61.3025006,-158.7750198
689,2020-03-16,Arizona,4,18,0,34.1682185,-111.930907
690,2020-03-16,Arkansas,5,22,0,34.7519275,-92.13137840000002
691,2020-03-16,California,6,588,11,37.2718745,-119.2704153
692,2020-03-16,Colorado,8,161,2,38.9979339,-105.55056699999999
693,2020-03-16,Connecticut,9,41,0,41.518783500000005,-72.75750699999999
694,2020-03-16,Delaware,10,8,0,39.145251,-75.41892059999999
695,2020-03-16,District of Columbia,11,22,0,38.899348700000004,-77.0145666
696,2020-03-16,Florida,12,141,4,27.9757279,-83.8330166
697,2020-03-16,Georgia,13,118,1,32.6781248,-83.22297569999999
698,2020-03-16,Guam,66,3,0,,
699,2020-03-16,Hawaii,15,10,0,20.46,-157.505
700,2020-03-16,Idaho,16,5,0,45.4945756,-114.1424303
701,2020-03-16,Illinois,17,104,0,39.739318,-89.504139
702,2020-03-16,Indiana,18,24,1,39.7662195,-86.441277
703,2020-03-16,Iowa,19,22,0,41.9383166,-93.389798
704,2020-03-16,Kansas,20,11,1,38.4987789,-98.32007790000002
705,2020-03-16,Kentucky,21,22,1,37.8222935,-85.76823990000001
706,2020-03-16,Louisiana,22,137,3,30.9733766,-91.42990970000001
707,2020-03-16,Maine,23,17,0,45.2185133,-69.0148656
708,2020-03-16,Maryland,24,39,0,38.806352399999994,-77.2684162
709,2020-03-16,Massachusetts,25,197,0,42.062939799999995,-71.718067
710,2020-03-16,Michigan,26,54,0,44.9435598,-86.41580490000001
711,2020-03-16,Minnesota,27,54,0,46.4418595,-93.3655146
712,2020-03-16,Mississippi,28,12,0,32.5851062,-89.8772196
713,2020-03-16,Missouri,29,9,0,38.3046615,-92.437099
714,2020-03-16,Montana,30,8,0,46.6797995,-110.04478300000001
715,2020-03-16,Nebraska,31,33,0,41.5008195,-99.680902
716,2020-03-16,Nevada,32,45,1,38.502032,-117.0230604
717,2020-03-16,New Hampshire,33,17,0,44.00123060000001,-71.57992309999999
718,2020-03-16,New Jersey,34,176,3,40.1430058,-74.7311156
719,2020-03-16,New Mexico,35,21,0,34.1662325,-106.02606850000001
720,2020-03-16,New York,36,950,10,40.7056258,-73.97968
721,2020-03-16,North Carolina,37,34,0,35.2145629,-79.8912675
722,2020-03-16,North Dakota,38,1,0,47.467881899999995,-100.3022655
723,2020-03-16,Ohio,39,50,0,40.1903624,-82.6692525
724,2020-03-16,Oklahoma,40,10,0,35.309765399999996,-98.71655849999999
725,2020-03-16,Oregon,41,46,1,44.1419049,-120.5380993
726,2020-03-16,Pennsylvania,42,81,0,40.99459279999999,-77.6046984
727,2020-03-16,Puerto Rico,72,5,0,,
728,2020-03-16,Rhode Island,44,21,0,41.5827282,-71.5064508
729,2020-03-16,South Carolina,45,33,1,33.62505,-80.9470381
730,2020-03-16,South Dakota,46,10,1,44.2126995,-100.24716409999999
731,2020-03-16,Tennessee,47,52,0,35.830521000000005,-85.97859890000001
732,2020-03-16,Texas,48,87,1,31.1693363,-100.0768425
733,2020-03-16,Utah,49,40,0,39.4997605,-111.547028
734,2020-03-16,Vermont,50,12,0,43.8717545,-72.4477828
735,2020-03-16,Virgin Islands,78,2,0,,
736,2020-03-16,Virginia,51,51,1,38.0033855,-79.4587861
737,2020-03-16,Wisconsin,55,47,0,44.7862968,-89.82670490000001
738,2020-03-16,Wyoming,56,10,0,43.000325,-107.5545669
739,2020-03-17,Alabama,1,39,0,32.601011199999995,-86.6807365
740,2020-03-17,Alaska,2,6,0,61.3025006,-158.7750198
741,2020-03-17,Arizona,4,20,0,34.1682185,-111.930907
742,2020-03-17,Arkansas,5,22,0,34.7519275,-92.13137840000002
743,2020-03-17,California,6,732,14,37.2718745,-119.2704153
744,2020-03-17,Colorado,8,183,3,38.9979339,-105.55056699999999
745,2020-03-17,Connecticut,9,68,0,41.518783500000005,-72.75750699999999
746,2020-03-17,Delaware,10,16,0,39.145251,-75.41892059999999
747,2020-03-17,District of Columbia,11,31,0,38.899348700000004,-77.0145666
748,2020-03-17,Florida,12,210,6,27.9757279,-83.8330166
749,2020-03-17,Georgia,13,142,1,32.6781248,-83.22297569999999
750,2020-03-17,Guam,66,3,0,,
751,2020-03-17,Hawaii,15,14,0,20.46,-157.505
752,2020-03-17,Idaho,16,9,0,45.4945756,-114.1424303
753,2020-03-17,Illinois,17,159,1,39.739318,-89.504139
754,2020-03-17,Indiana,18,30,2,39.7662195,-86.441277
755,2020-03-17,Iowa,19,29,0,41.9383166,-93.389798
756,2020-03-17,Kansas,20,17,1,38.4987789,-98.32007790000002
757,2020-03-17,Kentucky,21,26,1,37.8222935,-85.76823990000001
758,2020-03-17,Louisiana,22,196,5,30.9733766,-91.42990970000001
759,2020-03-17,Maine,23,32,0,45.2185133,-69.0148656
760,2020-03-17,Maryland,24,57,0,38.806352399999994,-77.2684162
761,2020-03-17,Massachusetts,25,218,0,42.062939799999995,-71.718067
762,2020-03-17,Michigan,26,65,0,44.9435598,-86.41580490000001
763,2020-03-17,Minnesota,27,60,0,46.4418595,-93.3655146
764,2020-03-17,Mississippi,28,21,0,32.5851062,-89.8772196
765,2020-03-17,Missouri,29,16,0,38.3046615,-92.437099
766,2020-03-17,Montana,30,8,0,46.6797995,-110.04478300000001
767,2020-03-17,Nebraska,31,36,0,41.5008195,-99.680902
768,2020-03-17,Nevada,32,55,1,38.502032,-117.0230604
769,2020-03-17,New Hampshire,33,26,0,44.00123060000001,-71.57992309999999
770,2020-03-17,New Jersey,34,268,3,40.1430058,-74.7311156
771,2020-03-17,New Mexico,35,23,0,34.1662325,-106.02606850000001
772,2020-03-17,New York,36,1374,17,40.7056258,-73.97968
773,2020-03-17,North Carolina,37,42,0,35.2145629,-79.8912675
774,2020-03-17,North Dakota,38,5,0,47.467881899999995,-100.3022655
775,2020-03-17,Ohio,39,67,0,40.1903624,-82.6692525
776,2020-03-17,Oklahoma,40,18,0,35.309765399999996,-98.71655849999999
777,2020-03-17,Oregon,41,66,2,44.1419049,-120.5380993
778,2020-03-17,Pennsylvania,42,101,0,40.99459279999999,-77.6046984
779,2020-03-17,Puerto Rico,72,5,0,,
780,2020-03-17,Rhode Island,44,23,0,41.5827282,-71.5064508
781,2020-03-17,South Carolina,45,47,1,33.62505,-80.9470381
782,2020-03-17,South Dakota,46,11,1,44.2126995,-100.24716409999999
783,2020-03-17,Tennessee,47,73,0,35.830521000000005,-85.97859890000001
784,2020-03-17,Texas,48,106,1,31.1693363,-100.0768425
785,2020-03-17,Utah,49,51,0,39.4997605,-111.547028
786,2020-03-17,Vermont,50,14,0,43.8717545,-72.4477828
787,2020-03-17,Virgin Islands,78,2,0,,
788,2020-03-17,Virginia,51,67,2,38.0033855,-79.4587861
789,2020-03-17,West Virginia,54,1,0,38.920170500000005,-80.1816905
790,2020-03-17,Wisconsin,55,72,0,44.7862968,-89.82670490000001
791,2020-03-17,Wyoming,56,15,0,43.000325,-107.5545669
792,2020-03-18,Alabama,1,51,0,32.601011199999995,-86.6807365
793,2020-03-18,Alaska,2,9,0,61.3025006,-158.7750198
794,2020-03-18,Arizona,4,28,0,34.1682185,-111.930907
795,2020-03-18,Arkansas,5,33,0,34.7519275,-92.13137840000002
796,2020-03-18,California,6,893,17,37.2718745,-119.2704153
797,2020-03-18,Colorado,8,216,3,38.9979339,-105.55056699999999
798,2020-03-18,Connecticut,9,96,1,41.518783500000005,-72.75750699999999
799,2020-03-18,Delaware,10,26,0,39.145251,-75.41892059999999
800,2020-03-18,District of Columbia,11,36,0,38.899348700000004,-77.0145666
801,2020-03-18,Florida,12,326,7,27.9757279,-83.8330166
802,2020-03-18,Georgia,13,193,3,32.6781248,-83.22297569999999
803,2020-03-18,Guam,66,8,0,,
804,2020-03-18,Hawaii,15,16,0,20.46,-157.505
805,2020-03-18,Idaho,16,11,0,45.4945756,-114.1424303
806,2020-03-18,Illinois,17,286,1,39.739318,-89.504139
807,2020-03-18,Indiana,18,39,2,39.7662195,-86.441277
808,2020-03-18,Iowa,19,38,0,41.9383166,-93.389798
809,2020-03-18,Kansas,20,22,1,38.4987789,-98.32007790000002
810,2020-03-18,Kentucky,21,35,1,37.8222935,-85.76823990000001
811,2020-03-18,Louisiana,22,280,7,30.9733766,-91.42990970000001
812,2020-03-18,Maine,23,43,0,45.2185133,-69.0148656
813,2020-03-18,Maryland,24,85,1,38.806352399999994,-77.2684162
814,2020-03-18,Massachusetts,25,256,0,42.062939799999995,-71.718067
815,2020-03-18,Michigan,26,80,1,44.9435598,-86.41580490000001
816,2020-03-18,Minnesota,27,77,0,46.4418595,-93.3655146
817,2020-03-18,Mississippi,28,34,0,32.5851062,-89.8772196
818,2020-03-18,Missouri,29,21,1,38.3046615,-92.437099
819,2020-03-18,Montana,30,12,0,46.6797995,-110.04478300000001
820,2020-03-18,Nebraska,31,43,0,41.5008195,-99.680902
821,2020-03-18,Nevada,32,82,1,38.502032,-117.0230604
822,2020-03-18,New Hampshire,33,39,0,44.00123060000001,-71.57992309999999
823,2020-03-18,New Jersey,34,427,5,40.1430058,-74.7311156
824,2020-03-18,New Mexico,35,28,0,34.1662325,-106.02606850000001
825,2020-03-18,New York,36,2382,27,40.7056258,-73.97968
826,2020-03-18,North Carolina,37,66,0,35.2145629,-79.8912675
827,2020-03-18,North Dakota,38,7,0,47.467881899999995,-100.3022655
828,2020-03-18,Ohio,39,90,0,40.1903624,-82.6692525
